000000021ML019RV048050             0120150920201509                                                                     00000002883578400+                       24950503             00019C00000000158129100+00000000000000000+00000000000+00000000000+00000001976614300+0000000000000000000000000+INTERFAZ ICG - IMPUESTOS                                                                                                                                                                    000000    000000000000                                0000000000000000                            0           000000000000000000000000+0000000000000+00000000                        000000000000000000                                                                                    0000000000000000                    019   E00000000 01       000000   000000                                                                 00000000                    0000000000000000                                                                                                                                                       000000000         00000000                                                                                                                        0000000                                                                                   0                              0                                                                      000                                                     000                                          00000000000000            00 00     00000 000                                                                                     00000000                0000                                        0000000000000000    0000                                          0   0000000000000000                                           0            00000000                    000000000000000000000000   000                                                      
000000022ML019RV048050             0120150920201509                                                                     00000002883578400+                       28109502             00019D00000000019870000+00000000000000000+00000000000+00000000000+00000000000000000+0000000000000000000000000+INTERFAZ ICG - PAGOS                                                            30080                                                                                                       000000    000000000000                                0000000000000000                            0           000000000000000000000000+0000000000000+00000000                        000000000000000000                                                                                    0000000000000000                    019   E00000000 01       000000   000000                                                                 00000000                    0000000000000000                                                                                                                                                       000000000         00000000                                                                                                                        0000000                                                                                   0                              0                                                                      000                                                     000                                          00000000000000            00 00     00000 000                                                                                     00000000                0000                                        0000000000000000    0000                                          0   0000000000000000                                           0            00000000                    000000000000000000000000   000                                                      
000000023ML019RV048050             0120150920201509                                                                     00000002883578400+                       41401501             00019C00000001730879600+00000000000000000+00000000000+00000000000+00000000000000000+0000000000000000000000000+INTERFAZ ICG - VALOR ANTES DE IMPUESTOS                                         30080                                                                                                       000000    000000000000                                0000000000000000                            0           000000000000000000000000+0000000000000+00000000                        000000000000000000                                                                                    0000000000000000                    019   E00000000 01       000000   000000                                                                 00000000                    0000000000000000                                                                                                                                                       000000000         00000000                                                                                                                        0000000                                                                                   0                              0                                                                      000                                                     000                                          00000000000000            00 00     00000 000                                                                                     00000000                0000                                        0000000000000000    0000                                          0   0000000000000000                                           0            00000000                    000000000000000000000000   000                                                      
000000024ML019RV048050             0120150920201509                                                                     00000002883578400+                       41401501             00019C00000000245740700+00000000000000000+00000000000+00000000000+00000000000000000+0000000000000000000000000+INTERFAZ ICG - VALOR ANTES DE IMPUESTOS                                         30085                                                                                                       000000    000000000000                                0000000000000000                            0           000000000000000000000000+0000000000000+00000000                        000000000000000000                                                                                    0000000000000000                    019   E00000000 01       000000   000000                                                                 00000000                    0000000000000000                                                                                                                                                       000000000         00000000                                                                                                                        0000000                                                                                   0                              0                                                                      000                                                     000                                          00000000000000            00 00     00000 000                                                                                     00000000                0000                                        0000000000000000    0000                                          0   0000000000000000                                           0            00000000                    000000000000000000000000   000                                                      
000000025ML010RV048050             0120150920201509                                                                     00000000001455600+                       130505021012378464   00019D00000000001455600+00000000000000000+00000000000+00000000000+00000000000000000+0000000000000000000000000+INTERFAZ ICG - PAGOS                                                                                                                                                                        000000    000000000000                              FC0025800020150920                            0           000000000000000000000000+0000000000000+00000000                        000000000000000000                                                                                    0000000000000000                    010   E00000000 01       000000   000000                                                                 00000000                    0000000000000000                                                                                                                                                       000000000         00000000                                                                                                                        0000000                                                                                   0                              0                                                                      000                                                     000                                          00000000000000            00 00     00000 000                                                                                     00000000                0000                                        0000000000000000    0000                                          0   0000000000000000                                           0            00000000                    000000000000000000000000   000                                                      
000000026ML010RV048050             0120150920201509                                                                     00000000001110500+                       1305050251778157     00019D00000000001110500+00000000000000000+00000000000+00000000000+00000000000000000+0000000000000000000000000+INTERFAZ ICG - PAGOS                                                                                                                                                                        000000    000000000000                              FC0025800020150920                            0           000000000000000000000000+0000000000000+00000000                        000000000000000000                                                                                    0000000000000000                    010   E00000000 01       000000   000000                                                                 00000000                    0000000000000000                                                                                                                                                       000000000         00000000                                                                                                                        0000000                                                                                   0                              0                                                                      000                                                     000                                          00000000000000            00 00     00000 000                                                                                     00000000                0000                                        0000000000000000    0000                                          0   0000000000000000                                           0            00000000                    000000000000000000000000   000                                                      
000000027ML010RV048050             0120150920201509                                                                     00000000002975000+                       1305050253097132     00019D00000000002975000+00000000000000000+00000000000+00000000000+00000000000000000+0000000000000000000000000+INTERFAZ ICG - PAGOS                                                                                                                                                                        000000    000000000000                              FC0025800020150920                            0           000000000000000000000000+0000000000000+00000000                        000000000000000000                                                                                    0000000000000000                    010   E00000000 01       000000   000000                                                                 00000000                    0000000000000000                                                                                                                                                       000000000         00000000                                                                                                                        0000000                                                                                   0                              0                                                                      000                                                     000                                          00000000000000            00 00     00000 000                                                                                     00000000                0000                                        0000000000000000    0000                                          0   0000000000000000                                           0            00000000                    000000000000000000000000   000                                                      
000000028ML019RV048050             0120150920201509                                                                     00000000009000000+                       13050505800112214    00019D00000000009000000+00000000000000000+00000000000+00000000000+00000000000000000+0000000000000000000000000+INTERFAZ ICG - PAGOS                                                                                                                                                                        000000    000000000000                              FC0025800020150920                            0           000000000000000000000000+0000000000000+00000000                        000000000000000000                                                                                    0000000000000000                    019   E00000000 01       000000   000000                                                                 00000000                    0000000000000000                                                                                                                                                       000000000         00000000                                                                                                                        0000000                                                                                   0                              0                                                                      000                                                     000                                          00000000000000            00 00     00000 000                                                                                     00000000                0000                                        0000000000000000    0000                                          0   0000000000000000                                           0            00000000                    000000000000000000000000   000                                                      
000000029ML019RV048050             0120150920201509                                                                     00000000007460000+                       13050505860007336    00019D00000000007460000+00000000000000000+00000000000+00000000000+00000000000000000+0000000000000000000000000+INTERFAZ ICG - PAGOS                                                                                                                                                                        000000    000000000000                              FC0025800020150920                            0           000000000000000000000000+0000000000000+00000000                        000000000000000000                                                                                    0000000000000000                    019   E00000000 01       000000   000000                                                                 00000000                    0000000000000000                                                                                                                                                       000000000         00000000                                                                                                                        0000000                                                                                   0                              0                                                                      000                                                     000                                          00000000000000            00 00     00000 000                                                                                     00000000                0000                                        0000000000000000    0000                                          0   0000000000000000                                           0            00000000                    000000000000000000000000   000                                                      
000000030ML019RV048050             0120150920201509                                                                     00000000046078400+                       13050505890903938    00019D00000000046078400+00000000000000000+00000000000+00000000000+00000000000000000+0000000000000000000000000+INTERFAZ ICG - PAGOS                                                                                                                                                                        000000    000000000000                              FC0025800020150920                            0           000000000000000000000000+0000000000000+00000000                        000000000000000000                                                                                    0000000000000000                    019   E00000000 01       000000   000000                                                                 00000000                    0000000000000000                                                                                                                                                       000000000         00000000                                                                                                                        0000000                                                                                   0                              0                                                                      000                                                     000                                          00000000000000            00 00     00000 000                                                                                     00000000                0000                                        0000000000000000    0000                                          0   0000000000000000                                           0            00000000                    000000000000000000000000   000                                                      
000000031ML022RV048051             0120150920201509                                                                     00000004841053700+                                            00022D00000000518417200+00000000000000000+00000000000+00000000000+00000000000000000+0000000000000000000000000+INTERFAZ ICG - COSTOS                                                                                                                                                                       000000    000000000000                                0000000000000000                            0           000000000000000000000000+0000000000000+00000000                        000000000000000000                                                                                    0000000000000000                    022   E00000000 01       000000   000000                                                                 00000000                    0000000000000000                                                                                                                                                       000000000         00000000                                                                                                                        0000000                                                                                   0                              0                                                                      000                                                     000                                          00000000000000            00 00     00000 000                                                                                     00000000                0000                                        0000000000000000    0000                                          0   0000000000000000                                           0            00000000                    000000000000000000000000   000                                                      
000000032ML022RV048051             0120150920201509                                                                     00000004841053700+                                            00022D00000000452210700+00000000000000000+00000000000+00000000000+00000000000000000+0000000000000000000000000+INTERFAZ ICG - COSTOS                                                           30080                                                                                                       000000    000000000000                                0000000000000000                            0           000000000000000000000000+0000000000000+00000000                        000000000000000000                                                                                    0000000000000000                    022   E00000000 01       000000   000000                                                                 00000000                    0000000000000000                                                                                                                                                       000000000         00000000                                                                                                                        0000000                                                                                   0                              0                                                                      000                                                     000                                          00000000000000            00 00     00000 000                                                                                     00000000                0000                                        0000000000000000    0000                                          0   0000000000000000                                           0            00000000                    000000000000000000000000   000                                                      
000000033ML022RV048051             0120150920201509                                                                     00000004841053700+                                            00022D00000000092182600+00000000000000000+00000000000+00000000000+00000000000000000+0000000000000000000000000+INTERFAZ ICG - COSTOS                                                           30085                                                                                                       000000    000000000000                                0000000000000000                            0           000000000000000000000000+0000000000000+00000000                        000000000000000000                                                                                    0000000000000000                    022   E00000000 01       000000   000000                                                                 00000000                    0000000000000000                                                                                                                                                       000000000         00000000                                                                                                                        0000000                                                                                   0                              0                                                                      000                                                     000                                          00000000000000            00 00     00000 000                                                                                     00000000                0000                                        0000000000000000    0000                                          0   0000000000000000                                           0            00000000                    000000000000000000000000   000                                                      
000000034ML022RV048051             0120150920201509                                                                     00000004841053700+                                            00022C00000000518417200+00000000000000000+00000000000+00000000000+00000000000000000+0000000000000000000000000+INTERFAZ ICG - COSTOS                                                                                                                                                                       000000    000000000000                                0000000000000000                            0           000000000000000000000000+0000000000000+00000000                        000000000000000000                                                                                    0000000000000000                    022   E00000000 01       000000   000000                                                                 00000000                    0000000000000000                                                                                                                                                       000000000         00000000                                                                                                                        0000000                                                                                   0                              0                                                                      000                                                     000                                          00000000000000            00 00     00000 000                                                                                     00000000                0000                                        0000000000000000    0000                                          0   0000000000000000                                           0            00000000                    000000000000000000000000   000                                                      
000000035ML022RV048051             0120150920201509                                                                     00000004841053700+                                            00022C00000000452210700+00000000000000000+00000000000+00000000000+00000000000000000+0000000000000000000000000+INTERFAZ ICG - COSTOS                                                           30080                                                                                                       000000    000000000000                                0000000000000000                            0           000000000000000000000000+0000000000000+00000000                        000000000000000000                                                                                    0000000000000000                    022   E00000000 01       000000   000000                                                                 00000000                    0000000000000000                                                                                                                                                       000000000         00000000                                                                                                                        0000000                                                                                   0                              0                                                                      000                                                     000                                          00000000000000            00 00     00000 000                                                                                     00000000                0000                                        0000000000000000    0000                                          0   0000000000000000                                           0            00000000                    000000000000000000000000   000                                                      
000000036ML022RV048051             0120150920201509                                                                     00000004841053700+                                            00022C00000000092182600+00000000000000000+00000000000+00000000000+00000000000000000+0000000000000000000000000+INTERFAZ ICG - COSTOS                                                           30085                                                                                                       000000    000000000000                                0000000000000000                            0           000000000000000000000000+0000000000000+00000000                        000000000000000000                                                                                    0000000000000000                    022   E00000000 01       000000   000000                                                                 00000000                    0000000000000000                                                                                                                                                       000000000         00000000                                                                                                                        0000000                                                                                   0                              0                                                                      000                                                     000                                          00000000000000            00 00     00000 000                                                                                     00000000                0000                                        0000000000000000    0000                                          0   0000000000000000                                           0            00000000                    000000000000000000000000   000                                                      
